id,dbFile,gloveFile,vocabSize,captureFraction,convolutionFilters,convolutionKernel,convolutionActivation,poolSize,flattenLayer,denseUnits,denseActivation,dropoutFraction,outputActivation,lossFunction
2380,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
2381,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
2382,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
2383,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
2384,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
2385,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
2386,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
2387,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
2388,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
2389,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
2390,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
2391,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
2392,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
2393,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
2394,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
2395,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
2396,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
2397,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
2398,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
